number_e164,label,category,confidence,risk_level,source,updated_at
33568238142,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238143,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238144,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238145,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238146,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238147,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238148,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238149,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238150,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238151,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238152,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238153,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238154,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238155,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238156,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238157,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238159,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238160,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238161,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238162,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238163,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238164,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238165,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238166,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238167,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238168,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238169,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238170,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238171,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238172,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238173,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238174,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238175,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238176,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238177,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238178,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238179,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238180,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238181,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238182,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238183,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238184,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238185,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238186,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238187,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238188,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238189,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238190,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238191,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238192,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238193,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238194,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238195,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238196,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238197,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238198,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238199,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238200,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238201,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238202,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238203,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238204,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238205,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238206,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238207,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238208,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238209,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238210,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238211,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238212,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238213,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238214,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238216,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238217,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238218,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238219,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238220,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238221,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238222,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238223,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238224,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238225,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238226,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238227,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238228,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238229,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238230,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238231,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238232,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238233,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238234,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238235,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238236,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238237,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238238,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238239,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238240,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238241,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238242,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238243,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238244,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238245,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238246,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238247,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238249,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238250,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238251,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238252,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238253,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238254,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238255,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238256,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238257,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238258,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238259,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238260,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238261,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238262,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238263,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238264,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238265,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238266,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238267,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238268,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238269,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238270,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238271,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238272,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238273,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238274,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238275,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238276,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238277,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238278,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238279,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238280,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238281,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238282,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238283,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238284,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238285,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238286,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238287,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238288,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238289,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238290,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238291,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238292,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238293,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238294,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238295,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238296,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238297,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238298,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238299,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238300,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238301,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238302,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238303,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238304,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238305,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238306,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238307,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238308,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238309,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238310,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238311,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238312,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238313,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238314,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238315,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238316,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238317,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238318,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238319,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238320,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238321,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238322,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238323,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238324,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238325,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238326,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238327,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238329,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238330,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238331,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238332,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238333,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238334,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238335,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238336,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238337,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238338,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238339,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238340,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238341,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238342,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238343,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238344,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238345,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238346,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238347,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238348,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238349,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238350,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238351,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238352,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238353,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238354,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238355,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238356,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238357,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238358,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238359,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238360,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238361,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238362,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238363,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238364,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238365,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238366,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238367,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238368,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238369,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238370,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238371,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238372,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238373,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238374,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238375,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238376,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238377,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238378,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238379,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238380,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238381,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238382,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238383,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238384,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238385,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238386,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238387,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238388,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238389,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238390,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238391,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238392,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238393,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238394,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238395,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238396,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238397,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238398,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238399,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238400,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238401,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238402,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238403,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238404,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238405,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238406,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238407,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238408,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238409,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238410,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238411,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238412,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238413,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238414,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238415,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238416,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238417,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238418,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238419,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238420,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238421,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238422,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238423,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238424,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238425,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238426,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238427,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238428,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238429,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238430,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238431,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238432,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238433,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238434,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238435,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238436,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238437,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238438,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238439,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238440,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238441,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238442,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238443,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238444,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238445,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238446,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238447,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238448,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238449,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
33568238450,Fraude probable,fraud,0.99,95,pipeline_v2,2026-03-15
